,Temp./�C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,23.204,2.90333,4.9382e-06,8.271628602000199e-05,-0.00039103246970713726,0.0004786869557271392,-0.26099999999999923,-0.0018340496388013052,0.00047969253615863777,-4.8781783630939705e-05
0,23.209,2.925,4.9739e-06,8.274448923606664e-05,-0.00039095506043424107,0.0004786734496703077,-0.2560000000000002,-0.0018698181627746378,0.0004794486834970916,-4.875928198114284e-05
0,23.203,2.94667,4.931e-06,8.271064541546212e-05,-0.000391047951517471,0.0004786895969329331,-0.26200000000000045,-0.0018270595302783675,0.0004797413201927716,-4.878628467632265e-05
0,23.203,2.96833,5.1897e-06,8.271064541546212e-05,-0.000391047951517471,0.0004789482969329331,-0.26200000000000045,-0.00182804693485852,0.0004797413201927716,-4.878628467632265e-05
0,23.202,2.99,4.7227e-06,8.270500482381298e-05,-0.0003910634333130561,0.0004784911381368691,-0.2629999999999981,-0.001819357939683926,0.0004797901087280697,-4.8790785960195254e-05
0,23.2,3.01167,4.651e-06,8.269372367918863e-05,-0.0003910943968599787,0.00047843912053916734,-0.26500000000000057,-0.0018054306435440239,0.00047988769930311457,-4.879978924343563e-05
0,23.197,3.03333,3.9686e-06,8.267680205893604e-05,-0.0003911408420697437,0.00047778624412867974,-0.2680000000000007,-0.001782784493017457,0.00048003411893037873,-4.881329595713146e-05
0,23.197,3.055,4.4571e-06,8.267680205893604e-05,-0.0003911408420697437,0.00047827474412867973,-0.2680000000000007,-0.001784607254211487,0.00048003411893037873,-4.881329595713146e-05
0,23.193,3.07667,3.4228e-06,8.265424007907612e-05,-0.0003912027688096134,0.00047727980888868953,-0.27199999999999847,-0.001754705179737839,0.000480229408137517,-4.883130824815823e-05
0,23.191,3.09833,4.0119e-06,8.264295916649272e-05,-0.00039123373209105396,0.00047788859125754666,-0.2740000000000009,-0.00174411894619542,0.00048032707976143125,-4.8840315824973995e-05
0,23.191,3.12,3.4372e-06,8.264295916649272e-05,-0.00039123373209105396,0.00047731389125754665,-0.2740000000000009,-0.0017420215009399454,0.00048032707976143125,-4.8840315824973995e-05
0,23.184,3.14167,3.3297e-06,8.260347637853351e-05,-0.0003913421031114823,0.0004772752794900158,-0.2809999999999988,-0.0016984885391103837,0.0004806690723345055,-4.8871849859054136e-05
0,23.182,3.16333,2.7406e-06,8.259219569799799e-05,-0.0003913730661274286,0.00047670586182542657,-0.28300000000000125,-0.001684473009983832,0.0004807668250459362,-4.888086173049882e-05
