,Temp./�C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,22.787,2.49167,2.6719e-05,8.036527235801699e-05,-0.00019500101614022304,0.00030208528849824006,-0.022999999999999687,-0.01313414297818453,0.00014880793422721375,9.410127307633243e-06
0,22.784,2.51333,2.6585e-05,8.034836671658944e-05,-0.0001950418864229645,0.0003019752531395539,-0.0259999999999998,-0.011614432813059855,0.00014877970409182296,9.40996295167049e-06
0,22.783,2.535,2.6758e-05,8.034273152858398e-05,-0.00019505550983914266,0.0003021562413677266,-0.02699999999999747,-0.011190971902509441,0.00014877029415626304,9.409908165888323e-06
0,22.78,2.55667,2.6545e-05,8.032582604198049e-05,-0.00019509638005346316,0.00030196720609544365,-0.029999999999997584,-0.010065573536515599,0.0001487420646783047,9.409743807158046e-06
0,22.782,2.57833,2.6593e-05,8.033709635348052e-05,-0.00019506913324961704,0.00030199922960309755,-0.027999999999998693,-0.010785686771539703,0.00014876088427549262,9.409853379875523e-06
0,22.781,2.6,2.6406e-05,8.033146119127907e-05,-0.00019508275665439112,0.00030182021784567017,-0.028999999999999915,-0.010407593718816244,0.00014875147444950478,9.409798593632098e-06
0,22.776,2.62167,2.636e-05,8.030328557380364e-05,-0.0001951508735927327,0.00030181415916653636,-0.03399999999999892,-0.008876887034310174,0.0001487044261413717,9.409524658955542e-06
0,22.784,2.64333,2.6574e-05,8.034836671658944e-05,-0.0001950418864229645,0.00030196425313955397,-0.0259999999999998,-0.01161400973613678,0.00014877970409182296,9.40996295167049e-06
0,22.783,2.665,2.6836e-05,8.034273152858398e-05,-0.00019505550983914266,0.00030223424136772666,-0.02699999999999747,-0.011193860791398332,0.00014877029415626304,9.409908165888323e-06
0,22.787,2.68667,2.6494e-05,8.036527235801699e-05,-0.00019500101614022304,0.00030186028849824004,-0.022999999999999687,-0.013124360369488875,0.00014880793422721375,9.410127307633243e-06
0,22.78,2.70833,2.6467e-05,8.032582604198049e-05,-0.00019509638005346316,0.00030188920609544367,-0.029999999999997584,-0.010062973536515599,0.0001487420646783047,9.409743807158046e-06
0,22.773,2.73,2.6248e-05,8.028638035814314e-05,-0.00019519174368731393,0.00030172612404545706,-0.036999999999999034,-0.00815476010933689,0.00014867619781393747,9.409360295382043e-06
0,22.778,2.75167,2.6497e-05,8.031455578208675e-05,-0.00019512362683450288,0.00030193518261658963,-0.03200000000000003,-0.009435474456768417,0.00014872324530026265,9.409634233518051e-06
0,22.779,2.77333,2.6482e-05,8.032019090558219e-05,-0.0001951100034468349,0.0003019121943524171,-0.030999999999998806,-0.009739103043626731,0.00014873265496189066,9.409689020453363e-06
0,22.776,2.795,2.6348e-05,8.030328557380364e-05,-0.0001951508735927327,0.00030180215916653634,-0.03399999999999892,-0.008876534093133704,0.0001487044261413717,9.409524658955542e-06
0,22.776,2.81667,2.6281e-05,8.030328557380364e-05,-0.0001951508735927327,0.00030173515916653637,-0.03399999999999892,-0.00887456350489841,0.0001487044261413717,9.409524658955542e-06
0,22.782,2.83833,2.6357e-05,8.033709635348052e-05,-0.00019506913324961704,0.0003017632296030975,-0.027999999999998693,-0.010777258200111129,0.00014876088427549262,9.409853379875523e-06
0,22.781,2.86,2.6182e-05,8.033146119127907e-05,-0.00019508275665439112,0.0003015962178456702,-0.028999999999999915,-0.01039986958088521,0.00014875147444950478,9.409798593632098e-06
0,22.78,2.88167,2.6175e-05,8.032582604198049e-05,-0.00019509638005346316,0.0003015972060954437,-0.029999999999997584,-0.010053240203182266,0.0001487420646783047,9.409743807158046e-06
0,22.783,2.90333,2.6118e-05,8.034273152858398e-05,-0.00019505550983914266,0.00030151624136772663,-0.02699999999999747,-0.011167268198805737,0.00014877029415626304,9.409908165888323e-06
0,22.781,2.925,2.6058e-05,8.033146119127907e-05,-0.00019508275665439112,0.0003014722178456702,-0.028999999999999915,-0.010395593718816244,0.00014875147444950478,9.409798593632098e-06
0,22.778,2.94667,2.6172e-05,8.031455578208675e-05,-0.00019512362683450288,0.0003016101826165896,-0.03200000000000003,-0.009425318206768417,0.00014872324530026265,9.409634233518051e-06
0,22.769,2.96833,2.595e-05,8.026384025122766e-05,-0.0001952462370669334,0.0003014600773181611,-0.04100000000000037,-0.007352684812638009,0.00014863856081106554,9.409141140721858e-06
0,22.766,2.99,2.6108e-05,8.02469353065171e-05,-0.00019528710704177533,0.00030164204234829243,-0.04400000000000048,-0.0068555009624611165,0.00014861033363419533,9.40897677230507e-06
0,22.773,3.01167,2.6091e-05,8.028638035814314e-05,-0.00019519174368731393,0.0003015691240454571,-0.036999999999999034,-0.008150516866093648,0.00014867619781393747,9.409360295382043e-06
0,22.769,3.03333,2.6029e-05,8.026384025122766e-05,-0.0001952462370669334,0.00030153907731816107,-0.04100000000000037,-0.007354611641906301,0.00014863856081106554,9.409141140721858e-06
0,22.763,3.055,2.5728e-05,8.023003047792805e-05,-0.0001953279769653024,0.0003012860074432305,-0.046999999999997044,-0.0064103405838989245,0.00014858210695043242,9.40881240181256e-06
0,22.765,3.07667,2.5865e-05,8.024130035075121e-05,-0.0001953007303553203,0.00030140703070607154,-0.04499999999999815,-0.006697934015690753,0.00014860092468481703,9.408921982371534e-06
