Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha,Poly5,SplFit,TightSpl
37.059,8.14441,3.9299999999999986e-05,0.00016209299999999998,1.1100000000000002e-08,0.000201368,15.0,1.34e-05,0.00013948313088332602,9.05e-06,0.00016298567479414681,0.00010107104838502397,0.00020350424352845887
37.559,8.24576,4.36e-05,0.000165003,6.86e-06,0.000201776,15.5,1.3e-05,0.0001440113529334935,9.06e-06,0.00016702932712120856,0.0001060711531260124,0.0002043569390473818
38.059,8.3473,4.83e-05,0.000167916,1.3699999999999998e-05,0.000202515,16.0,1.27e-05,0.00014854568698342493,9.07e-06,0.00017108288645068578,0.00011107506293629733,0.00020527504089251384
38.559,8.44876,5.350000000000001e-05,0.00017083200000000002,2.0600000000000006e-05,0.000203774,16.5,1.23e-05,0.0001530861254578457,9.09e-06,0.0001751463289352967,0.00011608277593177817,0.00020625562828829508
39.059,8.55037,5.870000000000001e-05,0.00017375099999999998,2.7399999999999995e-05,0.000204983,17.0,1.21e-05,0.00015763266078743648,9.1e-06,0.00017921963077233843,0.00012109429022835445,0.00020729871370696204
39.559,8.65225,6.38e-05,0.000176674,3.43e-05,0.000206185,17.5,1.18e-05,0.00016218528540883764,9.11e-06,0.0001833027682036541,0.0001261096039419258,0.0002084043096207515
40.059,8.754010000000001,6.890000000000001e-05,0.000179599,4.11e-05,0.000207357,18.0,1.15e-05,0.00016674399176464134,9.12e-06,0.00018739571751558333,0.00013112871518839141,0.00020957242850189978
40.559,8.8556,7.42e-05,0.000182528,4.8e-05,0.000208765,18.5,1.13e-05,0.0001713087723033994,9.14e-06,0.0001914984550389293,0.000136151622083651,0.00021080308282264368
41.059,8.95744,7.979999999999999e-05,0.00018546,5.4899999999999986e-05,0.000210379,19.0,1.11e-05,0.00017587961947961982,9.15e-06,0.00019561095714891452,0.00014117832274360397,0.00021209628505521966
41.559,9.05907,8.499999999999999e-05,0.000188395,6.17e-05,0.000211637,19.5,1.09e-05,0.0001804565257537633,9.16e-06,0.0001997332002651427,0.0001462088152841498,0.00021345204767186438
42.059,9.16087,9.09e-05,0.000191333,6.86e-05,0.000213608,20.0,1.07e-05,0.00018503948359225187,9.17e-06,0.00020386516085155442,0.00015124309782118801,0.00021487038314481444
42.559,9.26248,9.6e-05,0.000194274,7.55e-05,0.000214842,20.5,1.05e-05,0.00018962848546745948,9.18e-06,0.00020800681541639256,0.00015628116847061802,0.00021635130394630626
43.059,9.36376,0.00010207,0.000197218,8.23e-05,0.00021695,21.0,1.03e-05,0.00019422352385771793,9.2e-06,0.00021215814051215622,0.0001613230253483393,0.00021789482254857667
43.559,9.46494,0.00010788,0.000200165,8.92e-05,0.000218837,21.5,1.02e-05,0.00019882459124731609,9.21e-06,0.00021631911273556174,0.00016636866657025149,0.00021950095142386208
44.059,9.56618,0.00011349,0.000203115,9.61e-05,0.000220526,22.0,1e-05,0.00020343168012649723,9.22e-06,0.0002204897087275063,0.00017141809025225384,0.00022116970304439913
44.559,9.66688,0.00011962,0.000206069,0.000102952,0.000222737,22.5,9.9e-06,0.00020804478299146344,9.23e-06,0.00022466990517302273,0.00017647129451024606,0.0002229010898824245
45.059,9.76736,0.00012574,0.000209026,0.000109826,0.00022494,23.0,9.78e-06,0.0002126638923443695,9.24e-06,0.00022885967880123884,0.00018152827746012752,0.0002246951244101746
45.559,9.86752,0.00013133,0.000211985,0.000116701,0.000226614,23.5,9.64e-06,0.0002172890006933298,9.26e-06,0.0002330590063853409,0.00018658903721779766,0.00022655181909988608
46.059,9.96737,0.00013759,0.000214948,0.000123578,0.00022896,24.0,9.54e-06,0.0002219201005524132,9.27e-06,0.0002372678647425304,0.00019165357189915603,0.0002284711864237956
46.559,10.06692,0.00014365,0.000217914,0.000130456,0.000231108,24.5,9.43e-06,0.00022655718444164474,9.28e-06,0.00024148623073398483,0.00019672187962010211,0.00023045323885413963
47.059,10.16647,0.00015032,0.000220883,0.000137335,0.000233867,25.0,9.35e-06,0.00023120024488700562,9.29e-06,0.0002457140812648145,0.00020179395849653537,0.00023249798886315493
47.559,10.26542,0.0001564,0.000223854,0.00014421600000000002,0.000236038,25.5,9.26e-06,0.00023584927442043407,9.3e-06,0.00024995139328402773,0.00020686980664435525,0.0002346054489230779
48.059,10.364,0.00016287,0.000226829,0.000151099,0.000238601,26.0,9.18e-06,0.00024050426557982538,9.32e-06,0.0002541981437844832,0.00021194942217946138,0.00023677563150614522
48.559,10.46228,0.00016886,0.000229807,0.000157982,0.000240685,26.5,9.08e-06,0.00024516521090902754,9.33e-06,0.00025845430980285695,0.0002170328032177531,0.00023900854908459347
49.059,10.56038,0.00017504,0.000232789,0.00016486700000000002,0.000242961,27.0,9e-06,0.0002498321029578499,9.34e-06,0.0002627198684195947,0.0002221199478751299,0.0002413042141306592
49.559,10.65808,0.00018192,0.000235773,0.000171754,0.00024593900000000003,27.5,8.94e-06,0.0002545049342820528,9.35e-06,0.0002669947967588772,0.00022721085426749126,0.000243662639116579
50.059,10.75549,0.00018839,0.00023876,0.00017864200000000002,0.000248508,28.0,8.88e-06,0.00025918369744335704,9.36e-06,0.0002712790719885767,0.00023230552051073676,0.00024608383651458955
50.559,10.85217,0.00019449,0.00024175,0.000185531,0.000250709,28.5,8.8e-06,0.00026386838500943536,9.38e-06,0.0002755726713202164,0.00023740394472076583,0.0002485678187969273
51.059,10.94851,0.0002016,0.000244744,0.000192422,0.000253922,29.0,8.76e-06,0.0002685589895539218,9.39e-06,0.00027987557200893215,0.00024250612501347792,0.0002511145984358289
51.559,11.04467,0.0002076,0.00024774,0.000199314,0.000256026,29.5,8.68e-06,0.00027325550365640307,9.4e-06,0.0002841877513534317,0.0002476120595047725,0.0002537241879035311
52.059,11.14055,0.00021432,0.00025073900000000004,0.000206207,0.000258852,30.0,8.63e-06,0.00027795791990242215,9.41e-06,0.00028850918669595053,0.0002527217463105492,0.0002563965996722701
52.559,11.2359,0.00022141,0.000253742,0.000213102,0.00026205,30.5,8.59e-06,0.00028266623088348073,9.42e-06,0.00029283985542221704,0.00025783518354670717,0.0002591318462142828
53.059,11.33079,0.00022796,0.000256747,0.000219998,0.000264709,31.0,8.54e-06,0.0002873804291970341,9.43e-06,0.0002971797349614067,0.0002629523693291463,0.0002619299400018057
53.559,11.42549,0.00023463,0.000259756,0.000226896,0.00026749,31.5,8.49e-06,0.0002921005074464954,9.45e-06,0.0003015288027861064,0.0002680733017737659,0.00026479075551076836
54.059,11.52002,0.00024144,0.000262767,0.000233795,0.000270413,32.0,8.45e-06,0.0002968264582412323,9.46e-06,0.00030588703641227025,0.00027319797899646536,0.0002677136152318724
