,Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,150.599,19.13167,0.00041789,0.0008972668218298029,0.0015911186640860438,-0.000275961842256241,128.82,-2.1422282429455134e-06,-0.0003000369506293692,2.2135503454189468e-07
0,150.772,19.15333,0.00041928,0.0008984921298474408,0.0015935947289837,-0.00027582259913625927,128.993,-2.1382757136919004e-06,-0.00029999811025355617,2.2766328661940107e-07
0,150.944,19.175,0.00042049,0.0008997106462355917,0.0015960566314891476,-0.000275855985253556,129.165,-2.1356867979216972e-06,-0.0002999584142287992,2.339150751200082e-07
0,151.11501,19.19667,0.000422,0.0009009224366888363,0.0015985045121115447,-0.00027558207542270835,129.33601000000002,-2.1307451453211546e-06,-0.00029991788233732226,2.4011113495825725e-07
0,151.286,19.21833,0.00042323,0.0009021343720471593,0.001600952254337703,-0.00027558788229054346,129.507,-2.1279767293701767e-06,-0.00029987629746498453,2.462868112372802e-07
0,151.46001,19.24,0.00042453,0.000903368006560587,0.0016034433800172256,-0.00027554537345663853,129.68101000000001,-2.1247935488522065e-06,-0.00029983289575127555,2.525514057171213e-07
0,151.63699,19.26167,0.0004259,0.000904623000955479,0.0016059771812274078,-0.00027545418027192896,129.85799,-2.1211954710829032e-06,-0.0002997876369213504,2.589020957391371e-07
0,151.80901,19.28333,0.0004271,0.0009058431170789628,0.0016084401224603032,-0.00027549700538134054,130.03001,-2.1187186356544965e-06,-0.0002997425711135177,2.650546991628441e-07
0,151.98199,19.305,0.00042848,0.0009070703344057915,0.0016109169595555084,-0.0002753666251497169,130.20299,-2.1149024699795058e-06,-0.0002996961882811182,2.712216806540436e-07
0,152.15199,19.32667,0.00042989,0.0009082766951596056,0.0016133512744442944,-0.0002751845792846887,130.37299000000002,-2.110748394162692e-06,-0.0002996495668144822,2.7726294669867166e-07
0,152.33,19.34833,0.00043106,0.0009095401997145681,0.0016159004450169955,-0.00027530024530242727,130.55100000000002,-2.1087563121111845e-06,-0.0002995996497249643,2.835681991429176e-07
0,152.50301,19.37,0.00043227,0.0009107685114038569,0.001618378167083179,-0.00027533965567932213,130.72401,-2.106266902914944e-06,-0.00029955006093806106,2.896761170700359e-07
0,152.677,19.39167,0.00043375,0.0009120040757438462,0.0016208700764490328,-0.0002751160007051865,130.898,-2.1017586266038176e-06,-0.00029949912727779616,2.957985470822756e-07
0,152.853,19.41333,0.00043496,0.0009132542146488296,0.001623390928840316,-0.00027517671419148636,131.074,-2.099399684082933e-06,-0.0002994465232348456,3.019712399724207e-07
0,153.022,19.435,0.00043621,0.0009144549167700291,0.0016258116672367325,-0.0002751467504667033,131.243,-2.096468005658994e-06,-0.00029939499061590487,3.0787908173321234e-07
0,153.19299,19.45667,0.0004375,0.0009156700410446611,0.001628261056909535,-0.00027509101586487396,131.41399,-2.0933160606787294e-06,-0.00029934183670437024,3.138372244737161e-07
0,153.368,19.47833,0.00043874,0.0009169140284652497,0.0016307681848930985,-0.0002751141564278489,131.589,-2.0907078587712414e-06,-0.0002992863798851502,3.199154039463744e-07
0,153.534,19.5,0.00044014,0.0009180942480044967,0.001633146381794669,-0.0002749121337901725,131.755,-2.0865404257157033e-06,-0.00029923279671279374,3.2566195194083004e-07
0,153.70799,19.52167,0.0004413,0.0009193315628445086,0.0016356391965469085,-0.00027500763370239987,131.92899,-2.084512537406675e-06,-0.0002991756122154833,3.3166556949689353e-07
0,153.877,19.54333,0.00044275,0.000920533745310724,0.0016380608073238608,-0.00027477706201313673,132.098,-2.080100092455122e-06,-0.00029911906595288354,3.3747823884874267e-07
0,154.05499,19.565,0.00044396,0.0009218001041025065,0.001640611241164644,-0.00027485113706213747,132.27599,-2.0778611225070964e-06,-0.0002990584549174503,3.435794186588634e-07
0,154.229,19.58667,0.00044528,0.0009230384443068606,0.0016431047996678782,-0.0002747863553610177,132.45000000000002,-2.0746421695811074e-06,-0.00029899815116316497,3.4952403231522303e-07
0,154.401,19.60833,0.00044678,0.000924262770009501,0.001645569704938359,-0.00027452693492885805,132.622,-2.0699954376261707e-06,-0.00029893752910043516,3.5538043801838273e-07
0,154.56599,19.63,0.0004478,0.0009254374678098337,0.0016479342911096505,-0.00027469682329981683,132.78699,-2.068702839787368e-06,-0.0002988784327066794,3.609799286516096e-07
0,154.745,19.65167,0.0004493,0.0009267122848362298,0.0016504999627913308,-0.0002744876779551008,132.966,-2.0643448547380594e-06,-0.00029881327141146875,3.670350684680096e-07
0,154.91499,19.67333,0.00045058,0.0009279231544596809,0.001652936504234391,-0.0002744333497747102,133.13599,-2.0613010033929233e-06,-0.0002987503917778215,3.727656970821006e-07
0,155.084,19.695,0.00045182,0.0009291273217688599,0.001655359143218918,-0.00027441182145005816,133.305,-2.0585260976711914e-06,-0.00029868691049118423,3.784445745212685e-07
0,155.261,19.71667,0.00045318,0.0009303887139374507,0.0016578964674424067,-0.0002743277535049559,133.482,-2.0551666404830306e-06,-0.0002986194009279091,3.8437194530040686e-07
0,155.42799,19.73833,0.00045468,0.0009315790486535388,0.0016602904412970406,-0.0002740313926435018,133.64899,-2.0503813208278026e-06,-0.0002985547490494529,3.899453886523115e-07
0,155.60201,19.76,0.00045565,0.0009328197824893837,0.0016627853468407366,-0.000274315564351353,133.82301,-2.0498385468340082e-06,-0.00029848638678648336,3.957341587155875e-07
0,155.77299,19.78167,0.00045692,0.0009340391278128387,0.0016652368167100352,-0.0002742776888971965,133.99399,-2.04694023140289e-06,-0.0002984182392912506,4.014026379393007e-07
0,155.942,19.80333,0.00045846,0.000935244702735265,0.0016676601857980415,-0.0002739554830627766,134.163,-2.041960026704655e-06,-0.0002983499260503629,4.069871613241455e-07
0,156.117,19.825,0.00045981,0.0009364932971148007,0.0016701695946512891,-0.0002738662975364885,134.338,-2.0386361084465193e-06,-0.0002982781987505818,4.127501018889588e-07
0,156.28799,19.84667,0.00046089,0.0009377135675320697,0.0016726216510165575,-0.0002740180834844878,134.50899,-2.037173005941742e-06,-0.00029820714256532585,4.1836184383822853e-07
0,156.46001,19.86833,0.00046239,0.0009389414743622235,0.0016750886263449411,-0.00027375715198271755,134.68101000000001,-2.032633642877474e-06,-0.00029813469175368475,4.2398832069842956e-07
0,156.636,19.89,0.0004635,0.0009401980162578967,0.0016776126902987264,-0.00027391467404082976,134.857,-2.031149098977656e-06,-0.00029805956896734225,4.2972488277142926e-07
0,156.812,19.91167,0.00046484,0.0009414549293986834,0.0016801370534274326,-0.00027384212402874913,135.03300000000002,-2.0279644533465826e-06,-0.0002979834340062399,4.3544180417085006e-07
0,156.98,19.93333,0.00046605,0.000942654989733469,0.0016825468180501901,-0.00027384182831672113,135.201,-2.025442328952605e-06,-0.0002979098226983034,4.4088026424748595e-07
0,157.147,19.955,0.00046739,0.0009438481774199621,0.0016849423794401599,-0.0002737042020201977,135.368,-2.0219269104972944e-06,-0.0002978357455380177,4.462683697074758e-07
0,157.321,19.97667,0.00046856,0.0009450916658085935,0.0016874385026776958,-0.00027378683686910227,135.542,-2.0199409546052313e-06,-0.00029775760780309074,4.5186327701044397e-07
0,157.489,19.99833,0.00047016,0.0009462925529474834,0.001689848697049648,-0.0002733961441021644,135.71,-2.0145615216429474e-06,-0.0002976812423003403,4.57246836939143e-07
0,157.66701,20.02,0.00047125,0.0009475652904808408,0.001692402653551318,-0.0002735873630704774,135.88801,-2.0133296754472847e-06,-0.0002975993415312901,4.629314482648425e-07
0,157.838,20.04167,0.00047238,0.0009487881245120039,0.001694856042128599,-0.000273687917616595,136.059,-2.0115385062112393e-06,-0.00029751971940819534,4.6837280208464724e-07
0,158.002,20.06333,0.0004738,0.000949961234777196,0.0016972092751505984,-0.00027344804037340246,136.223,-2.0073558824383725e-06,-0.00029744247952154284,4.73574174526442e-07
0,158.177,20.085,0.00047516,0.0009512133155099118,0.001699720495908644,-0.00027334718039873215,136.398,-2.0040409712659436e-06,-0.00029735911976511923,4.791055031528839e-07
0,158.34599,20.10667,0.00047612,0.0009524226765850099,0.0017021456200824459,-0.00027360294349743595,136.56699,-2.0034339447434256e-06,-0.0002972777057154625,4.844283592851358e-07
0,158.51199,20.12833,0.00047739,0.0009536109081070615,0.0017045279752286521,-0.0002735270671215906,136.73299,-2.000446762128076e-06,-0.00029719685785311174,4.896393523827461e-07
0,158.683,20.15,0.00047879,0.0009548352790664551,0.0017069823761824716,-0.0002733570971160165,136.904,-1.996706430170167e-06,-0.00029711266691445566,4.949893140251932e-07
0,158.856,20.17167,0.00048015,0.0009560741844280322,0.0017094654876790068,-0.0002732413032509747,137.077,-1.9933417221778612e-06,-0.00029702656696548653,5.003826566606235e-07
0,159.02699,20.19333,0.00048152,0.0009572989788201548,0.0017119198966827238,-0.000273100917862569,137.24799000000002,-1.9898354639843467e-06,-0.0002969405521175275,5.056947073617513e-07
